GENDER,AGE,INCOME_LEVEL,TRAVEL_DAYS,COMPANION_CNT,VISITED_POI_CNT,AVG_STAY_TIME,MAIN_TRANSPORT,ADV_CONSUME_KRW,PREF_NATURE,PREF_ACTIVITY,PREF_GOURMET,PREF_REST,TOTAL_EXPENDITURE
1,30,3,2,2,2,130.4,2,21500.0,2,3,1,2,537400.0
1,45,3,2,1,2,66.0,0,37300.0,3,3,2,5,326300.0
1,32,4,2,1,6,137.1,0,14900.0,4,3,1,2,451200.0
1,46,4,1,3,4,94.8,0,2400.0,3,1,4,4,820400.0
1,44,5,1,0,2,104.7,0,23300.0,2,1,4,5,161400.0
1,48,4,1,2,2,92.9,0,12300.0,5,5,2,5,860900.0
1,36,4,2,4,6,60.2,1,28600.0,3,1,3,2,1486200.0
1,33,3,2,2,10,104.2,1,2500.0,4,4,2,5,1933700.0
1,54,4,4,5,20,75.0,0,115200.0,2,4,1,1,5860700.0
1,34,2,1,2,2,101.1,0,2700.0,1,1,4,5,163500.0
1,34,2,1,0,5,111.1,2,9000.0,5,4,1,3,267000.0
0,28,1,1,2,1,156.7,1,11100.0,3,5,1,1,326900.0
1,32,2,1,1,1,106.5,0,29200.0,2,2,5,4,133100.0
1,35,2,2,1,8,123.5,1,78800.0,4,1,4,2,743600.0
0,27,1,1,1,3,113.1,3,69700.0,4,3,4,2,326000.0
1,28,3,2,1,8,82.1,0,53400.0,2,4,1,3,691600.0
0,36,4,2,1,8,113.8,0,27300.0,4,4,4,2,768800.0
0,42,3,2,1,10,85.7,0,16700.0,5,2,2,4,971700.0
1,30,2,2,1,1,75.5,0,139900.0,1,5,5,5,335700.0
0,23,1,1,2,6,51.9,1,4700.0,4,4,2,2,780200.0
1,45,3,1,1,3,112.8,0,17300.0,4,3,3,4,195000.0
1,22,2,3,1,12,70.1,2,7100.0,1,2,3,1,1106200.0
1,30,2,2,2,2,112.0,0,15100.0,5,4,1,4,490500.0
0,25,1,1,2,1,90.2,0,9200.0,5,3,3,3,150800.0
0,20,2,1,3,3,80.1,1,7100.0,5,4,2,4,434700.0
1,28,2,1,0,6,59.8,0,26500.0,4,3,3,2,291900.0
1,30,1,1,3,6,135.5,0,27300.0,4,2,1,5,421400.0
1,25,2,4,1,8,76.3,0,198900.0,5,5,4,4,842600.0
0,30,2,2,1,14,145.5,0,600.0,4,1,5,3,799400.0
1,36,2,1,0,1,61.4,2,12500.0,3,1,1,1,98800.0
1,32,1,3,1,6,142.8,0,80900.0,4,5,1,3,614400.0
1,35,2,1,1,4,92.9,1,1500.0,5,4,1,1,1009000.0
0,46,3,1,1,3,120.1,0,20200.0,2,2,2,4,321500.0
1,20,1,3,1,20,44.5,1,72200.0,5,3,4,5,1079800.0
1,30,3,2,2,4,44.3,0,188400.0,2,2,1,3,791800.0
1,24,2,2,2,2,99.0,0,10800.0,4,5,4,5,445500.0
0,25,1,2,1,2,54.5,3,8200.0,4,4,1,4,316300.0
1,38,1,2,1,12,136.5,0,38400.0,2,4,2,5,902500.0
1,30,3,1,1,1,102.7,1,33200.0,5,5,1,5,275400.0
0,53,3,2,4,2,67.5,0,213200.0,1,2,3,3,1056200.0
1,37,4,4,1,4,57.8,0,15500.0,1,1,2,4,815000.0
1,58,4,1,1,3,79.9,2,21500.0,5,2,1,5,337800.0
0,22,1,2,1,8,70.1,1,143200.0,4,4,1,1,770100.0
0,21,1,2,1,4,107.3,0,79600.0,2,4,1,2,500400.0
1,23,1,1,1,3,87.3,2,9200.0,2,5,3,1,168100.0
0,21,1,2,0,8,130.9,0,134200.0,5,2,3,5,378400.0
1,30,1,1,2,3,112.1,0,12700.0,5,1,1,4,384900.0
0,42,3,2,2,6,59.7,0,85600.0,3,2,3,1,989100.0
1,26,1,1,2,2,75.1,0,1300.0,2,4,1,4,184500.0
0,50,4,3,0,9,59.7,0,102200.0,3,2,3,1,713800.0
1,51,4,1,1,4,59.8,0,2300.0,4,4,4,4,443700.0
1,20,1,1,3,3,27.2,2,400.0,2,4,1,5,630800.0
1,27,1,1,3,3,122.9,0,11000.0,5,3,1,3,288000.0
1,24,1,3,1,6,135.2,0,3100.0,5,1,5,1,599500.0
0,27,1,2,0,8,55.4,0,10500.0,4,5,5,4,388000.0
1,22,2,2,1,8,51.9,0,39700.0,1,1,2,1,807500.0
0,36,2,2,1,4,109.6,0,127000.0,3,2,4,4,453800.0
0,27,2,2,2,12,61.3,0,101100.0,5,3,4,4,902600.0
0,35,2,1,4,1,134.6,0,18700.0,2,4,2,3,236900.0
1,66,5,2,1,6,64.9,0,57800.0,2,1,5,4,700600.0
1,41,3,1,0,3,20.0,1,23700.0,2,4,2,1,185200.0
1,57,5,4,3,16,85.4,3,1500.0,4,4,5,5,5035400.0
1,24,1,2,0,8,69.3,0,15100.0,1,3,1,2,219500.0
0,36,1,1,4,6,95.2,0,33400.0,3,1,2,4,954300.0
1,30,2,1,2,1,77.8,0,24600.0,2,3,3,2,141200.0
1,24,1,2,3,8,110.2,1,23200.0,2,4,5,5,1309400.0
1,20,1,1,0,2,104.8,1,2600.0,5,1,1,2,110000.0
0,47,3,1,0,4,101.4,0,700.0,1,4,3,4,142200.0
1,43,3,1,1,5,96.7,0,14000.0,5,4,3,1,348800.0
1,33,2,2,1,8,90.0,1,42700.0,4,1,4,3,597500.0
0,31,2,2,1,4,41.1,0,35000.0,4,5,5,4,533800.0
0,34,3,1,4,5,103.6,0,6500.0,3,3,1,4,844200.0
1,20,2,1,2,2,115.6,0,7900.0,4,2,5,3,185900.0
1,38,2,2,2,10,102.2,0,19500.0,3,4,1,3,1009000.0
0,24,2,2,0,2,82.9,1,110900.0,5,3,5,3,327600.0
1,25,2,1,2,2,110.7,2,4700.0,2,3,3,3,189400.0
0,51,4,1,2,4,98.3,1,42700.0,2,1,4,3,754100.0
1,30,2,3,1,6,114.9,0,17300.0,1,1,2,4,654700.0
1,43,4,3,3,9,86.9,1,16400.0,4,1,5,2,1854300.0
0,26,1,4,0,4,40.0,0,3600.0,1,3,3,1,380100.0
1,35,1,2,1,8,83.7,0,4800.0,1,1,2,4,507700.0
0,20,2,1,0,1,56.8,2,800.0,2,2,2,5,59500.0
0,20,1,1,2,2,73.8,0,24100.0,4,3,2,4,229400.0
1,27,2,1,1,1,93.0,0,11100.0,2,1,3,4,141200.0
0,43,4,1,1,1,124.7,3,9000.0,1,4,1,2,265700.0
1,44,5,3,0,9,113.3,3,114000.0,4,3,2,3,804400.0
0,36,1,2,0,8,97.3,0,11300.0,2,5,4,5,341700.0
0,37,2,2,0,1,133.7,0,34600.0,3,5,1,2,203900.0
0,56,4,1,1,8,91.7,0,3200.0,3,3,3,1,406900.0
1,21,1,3,1,9,97.1,2,17700.0,5,3,2,5,779700.0
0,23,1,2,1,6,76.7,0,21700.0,5,5,3,5,374900.0
1,30,2,1,3,3,52.6,3,16300.0,4,4,3,2,574100.0
1,48,3,2,1,2,109.5,0,1000.0,5,4,2,5,339600.0
1,62,4,1,2,4,35.1,0,2400.0,4,4,3,4,621800.0
0,22,1,1,0,3,57.4,0,5800.0,1,2,4,4,132500.0
1,58,5,2,1,6,96.2,0,204900.0,3,2,4,3,1100100.0
1,42,4,2,1,6,60.3,2,52400.0,4,4,5,2,722900.0
1,27,3,1,0,3,90.6,0,6900.0,1,5,2,4,191000.0
1,31,2,1,0,2,95.2,0,10200.0,3,2,2,5,93000.0
1,32,4,4,3,8,70.4,0,99600.0,2,1,2,5,2261800.0
1,61,6,2,3,6,91.9,1,32100.0,1,2,5,4,1836300.0
0,20,1,2,0,6,91.5,0,11700.0,2,5,4,2,356000.0
0,41,3,1,1,5,50.1,2,30400.0,5,5,4,2,617000.0
1,37,2,1,4,1,109.1,0,4200.0,4,3,2,1,180500.0
1,48,3,1,0,1,20.0,0,19200.0,3,5,3,2,76300.0
1,31,2,1,1,3,155.7,0,7800.0,5,4,1,4,296600.0
1,36,2,1,4,2,108.7,0,5200.0,1,5,1,1,332100.0
0,44,4,1,4,4,125.7,0,14300.0,5,2,2,5,989500.0
0,42,3,2,1,6,113.2,3,36100.0,2,2,2,4,703300.0
1,58,3,1,0,3,88.5,0,9000.0,2,2,4,3,114500.0
1,25,2,2,1,2,63.0,0,93100.0,4,5,4,3,361500.0
0,40,3,1,3,2,89.1,0,900.0,5,4,3,2,326600.0
1,24,3,2,3,10,119.3,0,173400.0,3,4,4,1,1323600.0
0,36,1,1,1,2,61.2,1,28100.0,2,3,1,1,215000.0
1,33,4,2,2,6,95.5,1,44400.0,1,1,1,5,1018600.0
0,37,1,1,2,2,26.6,0,21700.0,5,4,4,2,223600.0
1,34,2,4,2,12,61.7,1,9700.0,3,2,1,1,1842500.0
0,68,4,2,2,2,59.9,0,113600.0,3,3,1,4,553900.0
1,28,2,2,2,8,148.8,0,280500.0,3,4,1,5,1064900.0
0,48,4,1,1,2,43.2,0,9300.0,3,4,1,1,218600.0
0,30,2,2,1,6,103.9,1,99700.0,2,1,5,3,837000.0
0,21,3,2,2,2,145.8,0,59300.0,4,1,2,3,497300.0
1,22,1,1,1,1,125.2,0,27200.0,5,1,3,1,130200.0
1,53,4,2,1,2,143.3,0,16300.0,2,4,5,3,492000.0
0,58,5,2,2,6,148.4,0,47200.0,4,4,3,4,1251500.0
1,55,4,2,2,1,92.0,0,31500.0,3,2,5,5,376900.0
1,60,5,2,3,4,106.6,0,46800.0,1,5,5,4,1139900.0
1,28,3,2,0,4,96.8,2,18800.0,3,1,3,3,323800.0
0,35,4,3,1,9,106.8,0,41300.0,4,2,2,1,1287400.0
1,43,5,1,1,5,104.8,0,4700.0,4,2,4,1,446500.0
0,33,4,2,3,6,150.1,1,5100.0,1,3,5,5,1200800.0
0,32,1,2,0,10,100.2,1,81500.0,2,2,2,3,392400.0
1,36,3,2,2,10,56.6,0,73600.0,1,1,4,3,962700.0
0,32,2,4,2,4,110.9,0,127400.0,3,5,3,3,1055800.0
1,31,4,1,1,5,115.6,1,3100.0,5,2,5,2,288600.0
1,27,1,1,4,3,61.2,0,18000.0,2,4,4,1,1505800.0
1,33,2,1,3,1,59.8,0,29900.0,5,4,2,3,126900.0
1,37,2,1,1,4,123.3,0,31500.0,5,2,4,5,228500.0
0,30,2,1,0,2,71.3,3,16600.0,2,1,3,2,148800.0
0,24,1,2,1,12,75.5,0,2900.0,3,5,4,3,676500.0
1,48,4,1,1,1,73.8,0,16200.0,4,5,1,1,191300.0
0,20,2,2,3,4,98.6,0,5200.0,3,1,5,2,998300.0
0,33,1,2,4,2,128.6,2,200.0,4,4,2,4,1088600.0
0,45,4,1,0,2,113.4,0,8000.0,4,4,2,5,141400.0
0,37,2,1,1,4,73.8,1,37800.0,2,3,5,1,380800.0
0,22,1,2,1,10,136.8,1,48600.0,2,2,5,4,816400.0
0,44,3,2,0,2,120.4,0,16400.0,1,2,1,1,256700.0
1,36,3,2,1,12,124.7,1,145200.0,5,4,1,5,1206300.0
1,40,4,2,1,14,123.6,0,153900.0,5,2,2,3,1577900.0
1,46,3,3,1,6,72.0,2,115700.0,5,1,4,4,667200.0
0,37,2,2,2,4,57.8,1,47200.0,5,5,5,4,908400.0
0,37,1,3,2,18,78.2,2,4700.0,1,3,1,2,1751100.0
0,28,1,2,0,8,124.7,1,5600.0,4,1,1,3,424800.0
1,25,1,3,2,15,48.7,2,136200.0,1,1,1,5,1424900.0
1,35,2,1,2,2,44.0,0,4800.0,2,1,4,2,186400.0
0,31,3,3,3,3,26.5,0,34200.0,3,2,2,4,818800.0
1,32,4,2,1,10,46.0,0,23900.0,4,5,2,1,1227800.0
0,23,1,2,3,12,62.4,0,62000.0,4,3,1,5,1045200.0
1,23,1,1,3,3,94.4,1,2600.0,1,4,4,2,575300.0
1,37,2,1,1,2,49.7,0,7100.0,2,1,4,3,135100.0
1,20,2,1,1,2,113.2,0,8100.0,2,1,2,1,121600.0
1,43,4,1,3,4,91.6,1,19700.0,4,1,5,2,901300.0
1,23,2,1,2,5,20.0,2,3600.0,1,4,1,5,548900.0
0,30,2,2,3,8,89.4,1,77300.0,5,2,4,1,1781100.0
1,52,5,1,2,7,95.0,1,20700.0,4,2,5,2,1271300.0
0,24,1,1,1,2,157.1,0,23400.0,5,5,3,2,152600.0
1,35,2,1,0,3,98.5,2,1700.0,3,2,1,5,123800.0
1,28,1,2,1,8,28.1,0,68500.0,2,2,3,3,468700.0
1,38,2,1,4,2,98.0,3,43700.0,4,3,2,1,691600.0
1,38,4,1,1,2,96.1,0,4700.0,3,3,2,2,158800.0
1,30,3,2,0,6,111.2,1,57200.0,5,2,2,5,300900.0
1,38,1,2,2,2,182.3,0,89800.0,4,3,4,2,541200.0
1,57,4,1,2,2,71.2,0,40000.0,3,5,4,5,380700.0
0,21,1,1,1,3,67.2,1,10000.0,4,2,5,5,1194600.0
0,20,1,1,1,3,106.4,1,7800.0,3,3,3,2,661000.0
0,50,4,4,1,16,153.9,2,7900.0,3,4,2,5,6789900.0
0,35,4,1,0,6,113.5,0,41400.0,5,3,2,1,196900.0
1,58,6,2,2,4,78.0,0,112000.0,2,3,4,5,1254500.0
0,36,3,1,1,5,124.5,0,2500.0,1,4,4,3,383800.0
1,44,4,2,3,4,152.8,0,10500.0,3,5,4,3,2882800.0
0,31,2,1,2,2,63.1,0,1300.0,2,4,1,5,266900.0
0,40,3,1,2,3,55.0,1,5400.0,1,5,3,1,621700.0
1,51,4,2,1,8,92.0,0,5800.0,5,4,3,4,839200.0
1,30,2,1,1,3,100.5,1,11900.0,4,5,1,4,223200.0
1,22,2,1,1,4,138.4,0,5900.0,2,5,2,1,187500.0
1,25,1,2,1,8,73.6,0,57100.0,4,1,5,3,524700.0
1,27,1,4,2,20,104.1,0,125500.0,4,1,5,5,1591600.0
0,22,1,1,1,3,144.5,1,2500.0,1,3,2,2,157600.0
1,28,3,2,2,4,97.8,1,139500.0,2,4,5,5,947900.0
1,34,2,3,0,15,76.2,0,2300.0,3,5,4,5,387900.0
1,36,3,2,0,8,110.0,0,7200.0,1,1,3,4,333200.0
0,37,3,2,4,2,78.4,0,31900.0,2,3,4,5,747900.0
1,32,2,2,1,1,101.8,1,54100.0,3,3,5,4,418100.0
0,21,1,1,1,3,83.5,1,10900.0,4,3,5,2,355500.0
0,21,2,2,1,10,84.9,0,50300.0,5,1,3,5,979600.0
0,24,1,1,1,4,75.9,0,23100.0,5,2,4,1,347700.0
1,30,4,1,2,9,69.9,0,2600.0,1,3,3,5,3610100.0
1,21,1,1,0,1,124.8,0,4200.0,3,2,5,1,66300.0
1,28,1,1,1,2,96.6,0,16700.0,3,2,3,4,161900.0
1,36,3,2,1,6,134.6,0,174700.0,5,2,3,5,646200.0
1,45,4,1,3,7,20.0,0,7100.0,3,3,5,4,1012500.0
0,28,3,2,1,8,71.8,0,34600.0,2,5,3,1,797800.0
0,46,4,1,0,6,64.1,0,30500.0,2,2,4,4,265500.0
1,44,5,1,1,3,81.1,0,3300.0,5,1,5,3,245000.0
0,48,4,2,0,8,53.9,0,13400.0,4,1,3,1,464200.0
1,55,5,4,1,8,33.7,1,5600.0,4,2,2,4,1519000.0
1,25,1,1,0,1,113.5,0,300.0,4,2,4,5,52000.0
1,23,1,1,1,1,69.2,0,9000.0,5,2,4,4,102200.0
1,50,6,2,0,4,109.4,1,17800.0,1,1,4,2,480700.0
1,34,2,1,1,1,48.8,2,2300.0,3,4,1,1,137200.0
1,38,2,2,3,6,32.7,0,14800.0,2,5,5,4,1320300.0
1,47,3,2,2,2,98.4,0,68200.0,2,4,1,3,601400.0
1,47,3,1,0,2,112.1,2,11400.0,1,1,3,2,129700.0
0,54,4,1,1,2,68.5,2,5500.0,3,1,5,1,220300.0
1,68,4,1,2,2,54.4,0,20900.0,4,3,4,2,242800.0
1,42,4,1,3,5,133.7,0,24500.0,2,4,4,5,921200.0
0,22,1,3,0,6,88.0,1,36100.0,4,2,4,3,251100.0
1,50,4,2,2,10,55.1,0,43300.0,4,2,4,5,1259700.0
1,28,1,2,1,10,37.6,2,178300.0,5,1,3,4,815100.0
1,25,1,2,1,6,65.9,0,232600.0,5,3,2,2,768300.0
0,51,4,1,4,4,76.2,2,9700.0,3,4,5,5,1238500.0
1,27,2,2,2,4,116.7,0,173800.0,2,3,2,4,746800.0
1,28,1,2,3,1,89.4,0,46800.0,5,5,5,3,474700.0
0,28,3,2,1,2,85.3,3,22000.0,3,3,4,5,498500.0
0,51,4,1,1,5,58.0,0,0.0,1,5,1,2,363400.0
1,31,2,2,1,10,138.3,0,49100.0,4,4,3,5,930000.0
0,46,3,3,1,15,124.2,2,55700.0,2,2,5,3,949900.0
1,23,1,1,1,2,121.4,0,8400.0,2,5,4,4,184200.0
1,40,4,1,1,10,87.9,0,8600.0,3,2,1,5,872000.0
0,47,4,2,0,1,104.0,0,33400.0,5,3,4,5,206900.0
1,21,1,1,1,4,20.0,0,400.0,4,3,3,1,277800.0
1,32,2,2,2,2,97.1,1,500.0,4,4,1,4,615800.0
1,24,1,3,3,9,157.3,2,211500.0,2,2,5,1,1843000.0
0,62,5,2,1,6,69.7,0,104300.0,2,4,5,1,875600.0
1,46,5,2,1,8,55.5,0,57400.0,4,5,5,3,748800.0
0,56,4,2,0,2,85.0,0,106500.0,1,3,5,3,1267800.0
0,21,2,1,3,1,59.8,1,23700.0,3,3,1,2,431600.0
1,46,3,1,1,4,57.7,1,12100.0,1,3,3,4,388000.0
0,45,3,3,2,9,99.3,2,29300.0,5,3,1,4,1026800.0
1,48,3,2,2,10,118.9,2,48600.0,1,3,5,3,1497600.0
0,68,4,1,1,4,99.6,0,23200.0,1,5,3,3,351700.0
1,31,3,1,1,2,49.9,0,12300.0,5,5,2,1,156800.0
0,26,1,2,4,8,66.6,0,252500.0,3,4,2,3,1762700.0
1,44,4,2,0,1,101.2,0,93400.0,4,1,1,5,227100.0
1,45,2,2,2,2,113.0,0,36300.0,1,3,5,4,490600.0
0,30,4,1,4,4,82.7,2,29100.0,3,3,2,2,866100.0
0,26,1,3,1,1,58.7,0,34300.0,5,1,2,1,458200.0
0,35,3,2,3,12,117.1,0,20800.0,3,4,4,5,1602700.0
1,23,2,2,3,8,153.4,0,45000.0,1,5,4,3,1561300.0
0,30,4,2,2,12,129.3,1,3300.0,4,3,3,2,1210700.0
1,48,3,1,1,4,159.5,0,5500.0,5,4,3,3,407400.0
1,43,4,3,1,12,68.3,0,33100.0,5,1,5,5,1392100.0
0,21,1,1,0,1,126.1,0,24400.0,1,5,2,2,76000.0
1,37,2,1,2,2,135.1,2,2100.0,3,5,1,3,387900.0
1,21,1,2,2,6,73.0,0,20500.0,4,4,1,5,613900.0
0,24,1,2,1,2,61.1,2,15100.0,5,2,4,5,330100.0
0,45,5,2,1,4,56.4,0,326600.0,1,2,3,2,758300.0
0,57,3,2,0,6,86.8,2,88700.0,1,2,5,5,436500.0
1,30,2,1,2,2,37.3,2,2500.0,2,1,4,3,284900.0
1,40,3,3,2,9,149.1,0,4200.0,2,2,4,2,1420700.0
1,53,4,1,3,1,45.1,0,4300.0,3,4,5,1,247400.0
1,54,5,2,2,8,104.8,0,21700.0,1,5,5,5,861900.0
1,28,1,1,2,2,20.0,1,1200.0,3,4,2,3,414200.0
1,56,4,2,2,2,161.6,0,79700.0,3,4,5,2,598800.0
1,36,2,1,1,4,133.7,0,1200.0,4,3,5,1,228600.0
0,37,4,2,1,2,34.2,0,39400.0,2,1,4,1,416200.0
0,24,2,3,3,18,100.7,1,171500.0,3,5,4,4,2310400.0
0,34,4,2,2,6,81.5,0,68300.0,4,3,1,4,1099400.0
0,20,1,2,1,6,95.4,0,134300.0,4,1,1,2,486100.0
1,28,1,2,0,10,112.2,0,12700.0,2,5,1,5,361700.0
1,25,1,2,1,6,62.0,0,21100.0,2,3,5,3,513800.0
0,48,2,3,1,15,88.1,0,6600.0,1,2,2,5,1150900.0
0,52,4,1,1,2,26.7,1,7200.0,3,4,4,3,200400.0
1,24,2,1,1,3,92.9,0,64800.0,4,2,3,3,213000.0
1,51,4,1,1,6,20.0,0,2600.0,1,5,2,4,574300.0
0,54,4,1,0,6,135.7,0,26700.0,3,3,3,4,328800.0
1,47,4,1,2,3,38.7,3,15800.0,3,3,5,5,695900.0
0,21,2,2,1,6,100.3,0,91100.0,1,3,3,2,499000.0
0,47,3,1,1,3,119.0,2,43500.0,4,4,1,3,428200.0
1,53,4,1,0,1,155.2,0,53200.0,1,3,4,4,160700.0
1,40,3,1,1,5,152.1,0,38800.0,3,1,2,2,305200.0
0,34,2,2,1,6,138.8,1,54800.0,1,1,1,4,765500.0
1,30,2,2,2,8,89.4,0,18500.0,1,1,4,3,978800.0
1,46,3,1,2,1,129.0,1,7400.0,3,2,1,1,284500.0
1,37,3,3,1,9,99.7,2,19200.0,2,5,2,4,667900.0
1,22,2,1,1,5,102.6,0,7100.0,4,2,5,2,453600.0
1,22,1,4,1,12,68.3,1,9500.0,3,2,3,5,1098500.0
1,46,3,2,5,2,151.0,0,76400.0,2,4,5,5,1152900.0
1,53,4,1,4,3,61.9,2,3500.0,1,2,3,3,460300.0
0,22,2,2,1,6,52.5,0,26200.0,2,4,3,1,609400.0
0,57,4,2,2,8,104.3,0,98800.0,3,1,2,4,1121800.0
0,22,1,1,2,2,27.3,0,4300.0,3,1,2,4,154500.0
1,46,3,2,2,12,94.1,2,28500.0,1,2,5,1,1993000.0
0,41,3,1,2,2,147.2,0,500.0,3,2,4,3,293000.0
1,40,4,1,4,4,104.5,0,6100.0,5,1,4,3,853300.0
1,55,4,1,1,2,91.1,0,7000.0,2,3,5,2,128400.0
0,27,1,1,1,7,60.6,1,1600.0,5,1,3,2,368800.0
1,50,4,1,2,7,37.4,0,0.0,5,3,2,2,631800.0
1,28,1,3,2,6,120.2,0,56900.0,2,1,5,3,822900.0
1,42,4,1,2,5,91.0,0,5400.0,3,5,4,4,703800.0
0,42,4,1,1,3,111.9,0,300.0,2,4,3,5,309000.0
1,43,3,2,1,6,20.0,0,5400.0,1,4,4,3,660500.0
1,20,1,3,0,3,115.6,0,16600.0,5,5,3,1,281700.0
1,58,4,4,1,8,159.5,0,80000.0,5,3,4,5,1006900.0
1,22,1,2,1,8,136.9,0,109200.0,3,2,1,3,462600.0
1,23,1,4,5,20,100.4,0,118700.0,2,2,3,3,3526700.0
1,40,4,2,1,4,53.4,0,18900.0,4,4,3,2,549800.0
1,33,2,3,2,6,94.3,1,64900.0,3,2,3,4,1479600.0
1,50,4,2,1,1,95.4,0,15700.0,3,3,1,4,281100.0
0,34,2,1,2,5,72.7,0,31700.0,3,2,1,5,398000.0
1,24,2,1,1,2,75.3,0,24400.0,2,1,4,3,164700.0
1,46,3,2,2,4,163.4,0,2500.0,3,5,2,2,402000.0
1,37,3,1,1,4,56.2,2,500.0,1,4,4,1,335900.0
0,23,1,1,1,6,75.0,0,1300.0,1,2,3,3,366500.0
1,46,3,2,1,2,109.6,0,86000.0,5,3,3,2,415000.0
0,33,3,3,1,6,166.3,2,70500.0,5,2,4,1,850800.0
1,32,2,1,3,1,79.5,1,7800.0,2,5,5,1,433600.0
0,35,3,2,3,4,27.0,1,313200.0,4,1,2,5,1290400.0
1,43,3,2,4,4,20.0,1,88200.0,5,4,1,4,1513900.0
1,42,3,3,2,3,178.2,0,26000.0,5,4,2,4,4234600.0
0,48,3,3,4,12,23.2,2,57100.0,5,3,5,5,2868300.0
1,24,1,2,2,4,92.7,2,24700.0,5,1,4,3,670900.0
0,46,3,2,1,4,37.1,0,210500.0,3,2,4,2,750900.0
1,45,3,1,1,1,62.4,1,0.0,5,2,3,4,248800.0
1,44,4,2,1,4,67.3,0,50300.0,2,3,4,5,612600.0
1,36,2,2,0,8,21.6,1,91200.0,3,1,5,4,463100.0
1,55,4,3,0,9,132.7,0,144300.0,3,3,4,4,623500.0
1,41,3,2,0,2,105.1,0,16800.0,2,5,4,4,227900.0
0,22,1,1,2,7,75.1,0,400.0,4,5,5,3,790800.0
0,31,2,2,1,4,69.9,0,39400.0,5,2,1,5,439100.0
1,52,5,1,1,3,128.1,0,12700.0,1,5,2,4,239200.0
1,20,2,1,2,3,93.1,0,4300.0,4,3,4,4,253400.0
1,67,5,1,2,5,163.0,1,21800.0,5,4,2,5,736700.0
1,45,5,1,4,1,74.3,2,7000.0,1,5,2,1,841300.0
1,41,3,2,1,6,104.9,0,7100.0,3,3,3,3,702700.0
1,27,3,1,1,1,46.9,2,13000.0,3,4,1,3,298900.0
0,25,2,1,1,3,74.8,0,30500.0,3,4,2,2,170700.0
1,56,5,3,1,9,126.3,1,2000.0,5,5,3,2,1437400.0
0,20,1,1,1,5,131.3,0,3100.0,2,1,5,1,194400.0
0,46,3,1,1,5,154.4,2,25900.0,3,5,5,2,451900.0
0,32,1,1,5,2,105.6,1,22900.0,3,5,5,4,434200.0
0,27,2,1,0,1,133.3,0,53800.0,3,1,5,4,108500.0
1,25,1,1,0,2,111.8,0,1500.0,5,5,5,2,129400.0
0,33,3,1,0,1,75.5,2,13400.0,1,3,3,3,100700.0
1,67,5,2,2,8,37.0,1,31100.0,4,1,1,1,1294900.0
0,38,3,1,1,5,81.9,0,16700.0,3,3,1,4,498600.0
0,31,1,1,1,5,49.9,0,58800.0,4,4,3,1,1245700.0
0,35,2,2,0,1,126.9,1,9500.0,2,1,3,2,167900.0
0,34,2,1,1,5,128.9,3,17400.0,2,4,4,5,359000.0
1,34,2,3,0,3,54.5,0,79400.0,2,2,2,1,1413600.0
1,52,4,2,1,4,128.9,2,37400.0,3,2,5,1,605400.0
1,37,3,1,0,2,48.7,0,6100.0,4,3,2,2,102000.0
1,37,1,2,2,1,140.6,2,112300.0,1,4,4,2,412400.0
0,24,1,1,1,3,84.3,1,5000.0,5,4,1,4,204600.0
1,67,6,1,2,1,106.1,0,2800.0,4,1,5,5,226900.0
1,27,1,2,1,8,140.7,0,40600.0,5,2,1,5,696900.0
1,22,3,2,1,6,110.9,0,61000.0,4,3,3,1,658400.0
0,41,5,2,0,6,85.3,0,4500.0,3,3,2,5,461600.0
0,38,1,3,1,15,120.6,2,174900.0,1,1,1,2,1250900.0
0,31,2,1,1,3,56.1,1,9300.0,3,1,4,2,335700.0
0,38,2,2,1,8,22.5,0,27800.0,2,3,1,2,640200.0
1,43,4,2,2,2,130.1,2,142600.0,1,1,5,1,902300.0
1,21,1,4,2,4,44.1,0,7600.0,4,4,5,3,2695900.0
1,40,3,2,2,8,122.3,1,2400.0,3,3,2,2,1114100.0
1,43,4,3,0,6,94.9,1,69300.0,5,5,3,5,613000.0
1,38,1,1,1,3,89.5,2,3100.0,3,2,5,5,253600.0
1,38,3,2,0,2,56.9,0,86800.0,3,2,4,2,271400.0
1,23,2,1,2,3,74.2,0,200.0,4,5,2,3,412900.0
0,48,3,1,1,4,90.5,0,2700.0,4,5,5,1,240500.0
0,35,3,3,0,6,97.0,0,16100.0,2,4,4,2,441200.0
0,20,2,1,3,4,58.4,0,12100.0,1,3,1,1,270900.0
1,35,2,3,1,20,116.0,1,15500.0,3,1,4,3,1820700.0
1,68,5,1,1,4,118.3,0,16900.0,5,2,2,2,416000.0
0,31,2,2,0,4,106.9,0,102500.0,4,5,5,2,362900.0
1,55,3,1,1,5,74.6,0,12700.0,4,3,3,2,245500.0
0,31,4,1,3,1,120.1,0,5300.0,2,1,3,4,217100.0
1,23,1,1,1,2,111.7,1,1900.0,1,2,4,2,200800.0
0,27,2,2,4,4,21.6,0,50900.0,2,3,4,2,967000.0
0,36,2,1,0,4,97.4,0,19700.0,4,2,4,3,206700.0
1,28,1,2,1,2,157.7,0,124700.0,5,4,5,3,368200.0
0,26,3,1,2,3,124.0,0,9700.0,2,2,3,4,212300.0
0,50,5,1,1,7,130.4,0,1600.0,3,4,3,2,691300.0
0,51,4,1,0,1,65.5,2,3500.0,4,4,2,5,131300.0
